,0,1,2,3,4,5,6,7,8,9
1970,9118,2017-05-12,12:11:28,26.6,1022,88.2,38,1,0,2
1971,9121,2017-05-12,12:16:59,26.6,1021,88.5,40,1,0,2
1972,9125,2017-05-12,12:22:40,26.7,1022,89.3,40,1,0,2
1973,9129,2017-05-12,12:28:12,26.7,1013,92.4,41,1,0,2
1974,9133,2017-05-12,12:33:49,18.9,1010,94.3,44,0,0,0
1975,9137,2017-05-12,12:39:22,26.8,1009,95.0,42,1,0,2
1976,9141,2017-05-12,12:45:01,26.9,1006,95.6,37,1,0,2
1977,9145,2017-05-12,12:50:40,27.0,1011,92.4,35,1,0,2
1978,9149,2017-05-12,12:56:12,27.2,1009,96.2,36,1,0,2
1979,9153,2017-05-12,1:01:49,27.3,1008,90.9,39,1,0,2
1980,9157,2017-05-12,1:07:29,27.5,1008,94.4,38,1,0,2
1981,9164,2017-05-12,1:17:22,27.5,1006,92.1,30,1,0,2
1982,9168,2017-05-12,1:22:54,27.9,1006,91.7,28,1,0,2
1983,9176,2017-05-12,1:34:15,27.8,1006,92.5,20,1,0,2
1984,9180,2017-05-12,1:40:02,27.7,1005,89.9,17,1,0,2
1985,9184,2017-05-12,1:45:38,27.7,1005,91.4,15,1,0,2
1986,9188,2017-05-12,1:51:16,27.6,1008,93.1,4,1,0,2
1987,9192,2017-05-12,5:17:02,26.6,1006,93.7,9,1,0,2
1988,9196,2017-05-12,5:37:33,26.6,1006,95.6,9,1,0,2
1989,9200,2017-05-12,5:43:00,26.6,991,96.2,9,1,0,2
1990,9204,2017-05-12,5:48:27,26.7,991,99.9,10,1,0,2
1991,9208,2017-05-12,6:11:08,26.8,994,99.9,10,1,0,2
1992,9212,2017-05-12,6:57:01,26.6,994,99.9,9,1,0,2
1993,9216,2017-05-12,7:08:17,26.6,994,99.9,9,1,0,2
1994,9224,2017-05-12,7:19:08,26.6,1001,99.9,9,1,0,2
1995,9228,2017-05-12,7:34:57,26.6,998,99.9,9,1,0,2
1996,9236,2017-05-12,7:50:36,26.6,996,99.9,9,1,0,2
1997,9240,2017-05-12,7:55:59,26.5,998,99.9,9,1,0,2
1998,9244,2017-05-12,8:01:19,26.5,1004,99.9,9,1,0,2
1999,9248,2017-05-12,8:06:38,26.5,1000,99.9,9,1,0,2
2000,9252,2017-05-12,8:12:22,26.5,1003,99.9,9,1,0,2
2001,9256,2017-05-12,8:17:43,26.5,1002,99.9,9,1,0,2
2002,9260,2017-05-12,8:23:09,26.5,999,99.9,9,1,0,2
2003,9264,2017-05-12,8:28:31,26.5,998,99.9,9,1,0,2
2004,9268,2017-05-12,8:33:52,26.5,1004,99.9,9,1,0,2
2005,9272,2017-05-12,8:39:11,26.5,1001,99.9,9,1,0,2
2006,9276,2017-05-12,8:44:33,26.5,1003,99.9,9,1,0,2
2007,9280,2017-05-12,8:49:52,26.6,1002,99.9,9,1,0,2
2008,9284,2017-05-12,8:55:16,26.5,1002,99.9,9,1,0,2
2009,9288,2017-05-12,9:00:37,26.5,1000,99.9,9,1,0,2
2010,9292,2017-05-12,9:06:01,26.4,1001,99.9,9,1,0,2
2011,9296,2017-05-12,9:11:22,26.4,1003,99.9,9,1,0,2
2012,9300,2017-05-12,9:16:45,26.4,1004,99.9,9,1,0,2
2013,9304,2017-05-12,9:22:07,26.4,1001,99.9,9,1,0,2
2014,9308,2017-05-12,9:27:28,26.4,1002,99.9,9,1,0,2
2015,9312,2017-05-12,9:32:47,26.4,1000,99.9,9,1,0,2
2016,9316,2017-05-12,9:38:06,26.4,1000,99.9,9,1,0,2
2017,9320,2017-05-12,9:43:28,26.4,1000,99.9,9,1,0,2
2018,9324,2017-05-12,9:48:50,26.4,1000,99.9,9,1,0,2
2019,9332,2017-05-12,9:59:46,26.4,1000,99.9,9,1,0,2
2020,9336,2017-05-12,10:05:06,26.4,998,99.9,9,1,0,2
2021,9344,2017-05-12,10:15:47,26.4,999,99.9,9,1,0,2
2022,9348,2017-05-12,10:21:14,26.7,1000,99.9,9,1,0,2
2023,9352,2017-05-12,10:26:39,26.4,1000,99.9,9,1,0,2
2024,9356,2017-05-12,10:31:59,26.4,1001,99.9,9,1,0,2
2025,9360,2017-05-12,10:37:18,26.5,1000,99.9,3,1,0,2
2026,9364,2017-05-12,10:42:49,26.4,1000,99.9,3,1,0,2
2027,9372,2017-05-12,10:53:31,26.4,1001,99.9,15,1,0,2
2028,9384,2017-05-12,11:19:37,26.4,999,99.9,3,1,0,2
2029,9400,2017-05-13,1:20:51,26.2,997,99.9,2,1,0,2
2030,9412,2017-05-13,9:42:28,25.8,989,99.9,62,0,0,0
2031,9420,2017-05-13,9:53:09,26.1,943,99.9,60,1,0,2
2032,9424,2017-05-13,9:58:29,26.1,957,99.9,58,1,0,2
2033,9432,2017-05-13,10:09:09,26.3,965,99.9,53,1,0,2
2034,9436,2017-05-13,10:14:30,26.2,970,99.9,50,1,0,2
2035,9440,2017-05-13,10:19:49,26.1,982,99.9,55,1,0,2
2036,9444,2017-05-13,10:25:10,26.1,991,99.9,54,1,0,2
2037,9448,2017-05-13,10:30:28,25.9,996,94.6,54,0,0,0
2038,9452,2017-05-13,10:35:48,26.2,996,92.7,53,1,0,2
2039,9456,2017-05-13,10:41:12,26.5,998,92.2,53,1,0,2
2040,9460,2017-05-13,10:46:32,26.6,999,91.1,50,1,0,2
2041,9464,2017-05-13,10:51:54,26.7,999,91.1,53,1,0,2
2042,9468,2017-05-13,10:57:12,26.8,1001,89.0,54,1,0,2
2043,9472,2017-05-13,11:02:32,26.8,1003,89.0,53,1,0,2
2044,9476,2017-05-13,11:07:51,26.8,1004,88.9,53,1,0,2
2045,9480,2017-05-13,11:18:18,26.9,1005,88.5,50,1,0,2
2046,9484,2017-05-13,11:23:36,27.0,1005,87.7,44,1,0,2
2047,9488,2017-05-13,11:28:57,27.1,1003,89.8,45,1,0,2
2048,9500,2017-05-13,11:43:01,27.2,900,86.9,54612,1,1,3
2049,9512,2017-05-13,11:57:04,27.3,991,87.5,54612,1,0,2
2050,9516,2017-05-13,12:02:25,27.3,1001,86.1,54612,1,0,2
2051,9520,2017-05-13,12:07:45,27.4,1000,86.1,54612,1,0,2
2052,9524,2017-05-13,12:13:07,27.5,996,90.6,54612,1,0,2
2053,9528,2017-05-13,12:18:29,27.5,996,92.5,54612,1,0,2
2054,9532,2017-05-13,12:23:49,27.5,996,89.2,54612,1,0,2
2055,9536,2017-05-13,12:29:09,27.6,994,91.6,54612,1,0,2
2056,9540,2017-05-13,12:34:30,27.6,996,92.3,54612,1,0,2
2057,9548,2017-05-13,12:45:11,27.7,994,91.0,54612,1,0,2
2058,9552,2017-05-13,12:50:32,27.8,994,91.7,54612,1,0,2
2059,9560,2017-05-13,1:01:14,27.8,994,91.6,54612,1,0,2
2060,9564,2017-05-13,1:06:35,27.9,994,89.4,54612,1,0,2
2061,9568,2017-05-13,1:11:56,27.9,994,90.8,54612,1,0,2
2062,9572,2017-05-13,1:17:17,28.0,994,90.5,54612,1,0,2
2063,9576,2017-05-13,1:22:38,28.0,994,90.2,54612,1,0,2
2064,9580,2017-05-13,1:28:01,28.0,993,91.0,54612,1,0,2
2065,9584,2017-05-13,1:33:21,28.0,992,90.9,54612,1,0,2
2066,9588,2017-05-13,1:38:39,28.2,993,89.4,54612,1,0,2
2067,9592,2017-05-13,1:43:59,28.2,992,91.2,54612,1,0,2
2068,9600,2017-05-13,1:54:41,27.9,1008,91.2,54612,1,0,2
2069,9604,2017-05-13,2:00:02,28.0,1009,84.6,54612,1,0,2
2070,9616,2017-05-13,2:16:00,28.0,1014,83.5,54612,1,0,2
2071,9628,2017-05-13,2:32:12,28.1,1016,83.4,54612,1,0,2
2072,9636,2017-05-13,2:42:51,28.1,1017,80.9,54612,1,0,2
2073,9640,2017-05-13,2:48:10,28.1,1023,82.7,54612,1,0,2
2074,9652,2017-05-13,3:04:13,28.3,1013,80.5,54612,1,0,2
2075,9664,2017-05-13,3:20:11,28.5,1005,85.6,54612,1,0,2
2076,9672,2017-05-13,3:30:49,28.5,1005,87.1,54612,1,0,2
2077,9676,2017-05-13,3:36:08,28.5,1003,87.5,54612,1,0,2
2078,9688,2017-05-13,3:52:10,28.5,1001,89.1,54612,1,0,2
2079,9692,2017-05-13,3:57:29,28.5,998,88.9,54612,1,0,2
2080,9700,2017-05-13,4:08:10,28.5,1000,90.4,54612,1,0,2
2081,9712,2017-05-13,4:24:12,28.5,996,90.3,54612,1,0,2
2082,9720,2017-05-13,6:40:35,27.6,996,90.7,0,1,0,2
2083,9724,2017-05-13,6:45:52,27.6,991,90.9,6,1,0,2
2084,9728,2017-05-13,6:51:47,27.6,989,91.5,9,1,0,2
2085,9740,2017-05-13,9:12:34,26.9,988,99.9,9,1,0,2
2086,9752,2017-05-13,9:28:42,27.1,998,99.9,9,1,0,2
2087,9756,2017-05-13,9:34:02,27.1,998,99.9,9,1,0,2
2088,9760,2017-05-13,9:39:30,27.2,994,99.9,9,1,0,2
2089,9764,2017-05-13,9:44:52,27.2,998,99.9,10,1,0,2
2090,9768,2017-05-13,9:50:12,27.2,994,99.9,9,1,0,2
2091,9772,2017-05-13,9:55:33,27.1,994,99.9,10,1,0,2
2092,9776,2017-05-13,10:00:56,27.0,1000,99.9,10,1,0,2
2093,9780,2017-05-13,10:06:18,26.8,999,99.9,10,1,0,2
2094,9788,2017-05-13,10:17:05,26.6,1004,99.9,9,1,0,2
2095,9792,2017-05-13,10:22:26,26.7,1001,95.5,9,1,0,2
2096,9800,2017-05-13,10:33:06,27.0,999,96.4,9,1,0,2
2097,9804,2017-05-13,10:38:26,27.0,1000,99.9,9,1,0,2
2098,9808,2017-05-13,10:43:59,27.0,998,99.9,8,1,0,2
2099,9812,2017-05-13,10:49:22,26.9,999,99.9,8,1,0,2
2100,9816,2017-05-13,10:54:47,27.0,1001,99.9,8,1,0,2
2101,9821,2017-05-13,11:01:04,27.0,1000,99.9,48,1,0,2
2102,9825,2017-05-14,8:36:25,25.9,1001,95.3,54612,0,0,0
2103,9829,2017-05-14,8:41:49,26.1,996,99.9,54612,1,0,2
2104,9833,2017-05-14,8:47:16,26.0,996,99.9,54,1,0,2
2105,9837,2017-05-14,8:52:36,26.0,1024,99.9,53,1,0,2
2106,9841,2017-05-14,8:58:27,26.1,1024,99.9,54612,1,0,2
2107,9845,2017-05-14,9:03:45,26.1,1024,99.9,54612,1,0,2
2108,9849,2017-05-14,9:09:03,25.8,1024,99.9,54612,0,0,0
2109,9853,2017-05-14,9:14:21,25.7,1024,99.9,54612,0,0,0
2110,9861,2017-05-14,9:25:07,25.7,1024,92.1,54612,0,0,0
2111,9865,2017-05-14,9:30:36,25.8,1024,92.1,54612,0,0,0
2112,9877,2017-05-14,9:46:48,25.8,1024,90.6,54612,0,0,0
2113,9889,2017-05-14,10:02:51,25.9,1024,89.7,54612,0,0,0
2114,9897,2017-05-14,10:13:33,24.6,1024,89.0,54612,0,0,0
2115,9901,2017-05-14,10:18:56,27.1,1024,88.0,54612,1,0,2
2116,9905,2017-05-14,10:24:21,26.5,1024,88.4,54612,1,0,2
2117,9909,2017-05-14,10:29:45,26.3,1024,86.5,54612,1,0,2
2118,9913,2017-05-14,10:35:03,26.4,1024,88.3,54612,1,0,2
2119,9917,2017-05-14,10:40:25,26.9,1024,86.0,54612,1,0,2
2120,9921,2017-05-14,10:45:46,27.7,1024,87.9,54612,1,0,2
2121,9925,2017-05-14,10:51:07,26.6,1024,90.9,54612,1,0,2
2122,9929,2017-05-14,10:56:28,26.6,1024,87.4,54612,1,0,2
2123,9933,2017-05-14,11:12:51,26.8,1024,91.4,54612,1,0,2
2124,9937,2017-05-14,11:18:41,26.8,1024,91.8,54612,1,0,2
2125,9945,2017-05-14,1:48:50,28.0,1024,92.4,54612,1,0,2
2126,9949,2017-05-14,1:54:13,27.9,1024,84.5,54612,1,0,2
2127,9965,2017-05-14,2:15:38,27.8,1024,94.1,54612,1,0,2
2128,9977,2017-05-14,2:31:40,27.8,1024,95.9,54612,1,0,2
2129,9981,2017-05-14,2:37:00,27.8,1024,96.2,54612,1,0,2
2130,9985,2017-05-14,2:42:20,27.8,1024,96.4,54612,1,0,2
2131,9989,2017-05-14,2:47:40,27.9,1024,97.5,54612,1,0,2
2132,9993,2017-05-14,2:53:01,27.9,1024,97.2,54612,1,0,2
2133,9997,2017-05-14,2:58:21,27.9,1024,97.5,54612,1,0,2
2134,10005,2017-05-14,3:09:23,27.9,1024,97.7,54612,1,0,2
2135,10017,2017-05-14,3:25:26,27.9,1024,98.1,54612,1,0,2
2136,10024,2017-05-14,3:36:16,27.9,1024,96.6,54612,1,0,2
2137,10028,2017-05-14,3:41:42,28.0,1024,97.0,54612,1,0,2
2138,10030,2017-05-14,3:47:07,28.0,1024,97.0,54612,1,0,2
2139,10034,2017-05-14,3:58:53,28.0,1024,96.8,54612,1,0,2
2140,10038,2017-05-14,4:04:46,28.0,1024,97.3,54612,1,0,2
2141,10042,2017-05-14,4:10:10,28.0,1024,97.1,54612,1,0,2
2142,10046,2017-05-14,4:15:30,28.0,1024,98.2,54612,1,0,2
2143,10050,2017-05-14,4:20:51,28.1,1024,98.6,54612,1,0,2
2144,10054,2017-05-14,4:26:12,27.7,1024,98.1,54612,1,0,2
2145,10058,2017-05-14,4:32:00,27.6,1024,87.1,54612,1,0,2
2146,10061,2017-05-14,4:37:30,27.6,1024,87.1,54612,1,0,2
2147,10065,2017-05-14,4:42:56,27.7,1024,86.9,54612,1,0,2
2148,10069,2017-05-14,4:48:17,27.8,1024,92.1,54612,1,0,2
2149,10081,2017-05-15,9:13:31,26.6,1024,99.9,54612,1,0,2
2150,10085,2017-05-15,9:18:50,26.6,1024,99.9,54612,1,0,2
2151,10089,2017-05-15,9:24:07,26.7,1024,99.9,54612,1,0,2
2152,10093,2017-05-15,9:29:26,26.7,1024,98.9,54612,1,0,2
2153,10097,2017-05-15,9:34:45,26.7,1024,98.0,54612,1,0,2
2154,10101,2017-05-15,9:40:04,26.8,1024,93.6,54612,1,0,2
2155,10105,2017-05-15,9:45:24,26.8,1024,91.7,54612,1,0,2
2156,10109,2017-05-15,9:50:43,26.9,1024,91.5,54612,1,0,2
2157,10113,2017-05-15,9:56:01,26.9,1024,96.4,54612,1,0,2
2158,10117,2017-05-15,10:01:22,26.9,1024,96.8,54612,1,0,2
2159,10128,2017-05-15,10:18:07,27.0,1024,96.2,54612,1,0,2
2160,10132,2017-05-15,10:23:28,27.0,1024,97.7,54612,1,0,2
2161,10136,2017-05-15,10:28:47,27.0,1024,95.9,54612,1,0,2
2162,10140,2017-05-15,10:34:06,27.1,1024,96.0,54612,1,0,2
2163,10143,2017-05-15,10:39:28,27.2,1024,92.0,54612,1,0,2
2164,10147,2017-05-15,10:44:55,27.2,1024,91.9,54612,1,0,2
2165,10151,2017-05-15,10:50:14,27.3,1024,95.8,54612,1,0,2
2166,10155,2017-05-15,10:55:34,27.3,1024,96.5,54612,1,0,2
2167,10159,2017-05-15,11:01:14,27.4,1024,92.7,54612,1,0,2
2168,10162,2017-05-15,11:06:48,27.4,1024,94.0,54612,1,0,2
2169,10166,2017-05-15,11:17:54,27.6,1024,94.1,54612,1,0,2
2170,10170,2017-05-15,11:23:16,27.7,1024,94.3,54612,1,0,2
